FACTORY,WORK_SHAPE,INPUT_ED,INPUT_LENGTH,INPUT_QTY,DIRECTION_ED,OUTPUT_ED,STEEL_CATEGORY,WORK_START_DT,WORK_END_DT
F1,3,175,5600,3,168,168.6,2929,2018-10-09 5:55,2018-10-09 6:40
F1,1,175,5600,3,168,168.6,2929,2018-10-09 6:40,2018-10-09 7:25
F1,1,175,6200,3,168,168.6,2929,2018-10-09 7:25,2018-10-09 8:17
F1,1,175,6300,3,168,168.6,2929,2018-10-09 8:17,2018-10-09 9:09
F1,1,175,5600,3,168,168.5,2929,2018-10-09 9:09,2018-10-09 9:54
F1,1,175,5600,3,168,168.5,2929,2018-10-09 9:54,2018-10-09 10:39
F1,1,175,5700,3,168,168.5,2929,2018-10-09 10:39,2018-10-09 11:24
F1,1,175,5700,3,168,168.5,2929,2018-10-09 11:24,2018-10-09 12:09
F1,1,175,5900,3,168,168.5,2929,2018-10-09 12:09,2018-10-09 12:54
F1,1,175,5900,3,168,168.5,2929,2018-10-09 12:54,2018-10-09 13:39
F1,1,175,5500,3,168,168.5,2929,2018-10-09 13:39,2018-10-09 14:24
F1,2,175,5500,3,168,168.5,2929,2018-10-09 14:24,2018-10-09 15:09
F1,2,175,5500,3,168,168.5,2929,2018-10-09 15:09,2018-10-09 15:54
F1,2,175,5500,3,168,168.5,2929,2018-10-09 15:54,2018-10-09 16:39
F1,2,175,5400,3,168,168.5,2929,2018-10-09 16:39,2018-10-09 17:24
F1,2,175,5500,3,168,168.5,2929,2018-10-09 17:24,2018-10-09 18:09
F1,2,175,5600,3,168,168.5,2929,2018-10-09 18:09,2018-10-09 18:54
F1,2,175,5600,3,168,168.5,2929,2018-10-09 18:54,2018-10-09 19:39
F1,2,175,5800,3,168,168.5,2929,2018-10-09 19:39,2018-10-09 20:24
F1,2,175,5800,3,168,168.5,2929,2018-10-09 20:24,2018-10-09 21:09
F1,2,175,5500,3,168,168.5,2929,2018-10-09 21:09,2018-10-09 21:54
F1,2,175,5500,3,168,168.6,2929,2018-10-09 21:54,2018-10-09 22:39
F1,3,175,5500,3,168,168.6,2929,2018-10-09 22:39,2018-10-09 23:24
F1,3,175,5800,4,168,168.6,2929,2018-10-09 23:24,2018-10-10 0:19
F1,3,175,5900,3,168,168.6,2929,2018-10-10 0:19,2018-10-10 1:04
F1,3,175,5800,3,168,168.6,2929,2018-10-10 1:04,2018-10-10 1:49
F1,3,175,5800,3,168,168.6,2929,2018-10-10 1:49,2018-10-10 2:34
F1,3,175,5800,3,168,168.6,2929,2018-10-10 2:34,2018-10-10 3:19
F1,3,175,5800,3,168,168.6,2929,2018-10-10 3:19,2018-10-10 4:04
F1,3,175,5800,3,168,168.5,2929,2018-10-10 4:04,2018-10-10 4:49
F1,3,175,5850,3,168,168.5,2929,2018-10-10 4:49,2018-10-10 5:34
F1,3,175,5700,3,168,168.5,2929,2018-10-10 5:34,2018-10-10 6:19
F1,1,175,5800,3,168,168.5,2929,2018-10-10 6:19,2018-10-10 7:04
F1,1,175,5800,3,168,168.5,2929,2018-10-10 7:04,2018-10-10 7:49
F1,1,175,5850,3,168,168.5,2929,2018-10-10 7:49,2018-10-10 8:34
F1,1,175,5600,3,168,168.5,2929,2018-10-10 8:34,2018-10-10 9:19
F1,1,175,5800,3,168,168.5,2929,2018-10-10 9:19,2018-10-10 10:04
F1,1,175,5800,3,168,168.5,2929,2018-10-10 10:04,2018-10-10 10:49
F1,1,175,5700,3,168,168.5,2929,2018-10-10 10:49,2018-10-10 11:34
F1,1,175,5800,3,168,168.5,2929,2018-10-10 11:34,2018-10-10 12:19
F1,1,175,5700,3,168,168.5,2929,2018-10-10 12:19,2018-10-10 13:04
F1,1,175,5700,3,168,168.5,2929,2018-10-10 13:04,2018-10-10 13:49
F1,1,175,5800,3,168,168.5,2929,2018-10-10 13:49,2018-10-10 14:34
F1,2,175,5900,3,168,168.5,2929,2018-10-10 14:34,2018-10-10 15:19
F1,2,175,5900,3,168,168.5,2929,2018-10-10 15:19,2018-10-10 16:04
F1,2,175,5600,3,168,168.5,2929,2018-10-10 16:04,2018-10-10 16:49
F1,2,175,5600,3,168,168.5,2929,2018-10-10 16:49,2018-10-10 17:34
F1,2,175,5800,3,168,168.5,2929,2018-10-10 17:34,2018-10-10 18:19
F1,2,175,5800,3,168,168.5,2929,2018-10-10 18:19,2018-10-10 19:04
F1,2,175,5800,3,168,168.5,2929,2018-10-10 19:04,2018-10-10 19:49
F1,2,175,5800,3,168,168.5,2929,2018-10-10 19:49,2018-10-10 20:34
F1,2,175,5800,3,168,168.5,2929,2018-10-10 20:34,2018-10-10 21:19
F1,2,175,5800,3,168,168.5,2929,2018-10-10 21:19,2018-10-10 22:04
F1,2,175,5900,3,168,168.6,2929,2018-10-10 22:04,2018-10-10 22:49
F1,3,175,5900,3,168,168.6,2929,2018-10-10 22:49,2018-10-10 23:34
F1,3,175,5900,3,168,168.6,2929,2018-10-10 23:34,2018-10-11 0:19
F1,3,175,5900,3,168,168.6,2929,2018-10-11 0:19,2018-10-11 1:04
F1,3,175,5900,3,168,168.6,2929,2018-10-11 1:04,2018-10-11 1:49
F1,3,175,5900,3,168,168.6,2929,2018-10-11 1:49,2018-10-11 2:34
F1,3,175,5900,3,168,168.6,2929,2018-10-11 2:34,2018-10-11 3:19
F1,3,175,5900,3,168,168.6,2929,2018-10-11 3:19,2018-10-11 4:04
F1,3,175,5900,3,168,168.5,2929,2018-10-11 4:04,2018-10-11 4:49
F1,3,175,5900,3,168,168.5,2929,2018-10-11 4:49,2018-10-11 5:34
F1,3,175,5900,3,168,168.5,2929,2018-10-11 5:34,2018-10-11 6:19
F1,1,175,5900,3,168,168.5,2929,2018-10-11 6:19,2018-10-11 7:04
F1,1,175,5900,3,168,168.5,2929,2018-10-11 7:04,2018-10-11 7:49
F1,1,175,5900,3,168,168.5,2929,2018-10-11 7:49,2018-10-11 8:34
F1,1,175,5900,3,168,168.5,2929,2018-10-11 8:34,2018-10-11 9:19
F1,1,175,5900,3,168,168.5,2929,2018-10-11 9:19,2018-10-11 10:04
F1,1,175,5900,3,168,168.5,2929,2018-10-11 10:04,2018-10-11 10:49
F1,1,175,5900,3,168,168.5,2929,2018-10-11 10:49,2018-10-11 11:34
F1,1,175,5900,3,168,168.5,2929,2018-10-11 11:34,2018-10-11 12:19
F1,1,175,5900,3,168,168.5,2929,2018-10-11 12:19,2018-10-11 13:04
F1,1,175,5900,3,168,168.5,2929,2018-10-11 13:04,2018-10-11 13:49
F1,1,175,5900,3,168,168.5,2929,2018-10-11 13:49,2018-10-11 14:34
F1,2,175,5900,3,168,168.5,2929,2018-10-11 14:34,2018-10-11 15:19
F1,2,175,5900,3,168,168.5,2929,2018-10-11 15:19,2018-10-11 16:04
F1,2,175,5800,4,168,168.6,2929,2018-10-11 16:04,2018-10-11 16:59
F1,2,175,5800,4,168,168.6,2929,2018-10-11 16:59,2018-10-11 17:54
F1,2,175,5800,3,168,168.6,2929,2018-10-11 17:54,2018-10-11 18:39
F1,2,175,5900,3,168,168.6,2929,2018-10-11 18:39,2018-10-11 19:24
F1,2,175,5900,3,168,168.6,2929,2018-10-11 19:24,2018-10-11 20:09
F1,2,175,5900,3,168,168.6,2929,2018-10-11 20:09,2018-10-11 20:54
F1,2,175,5800,3,168,168.6,2929,2018-10-11 20:54,2018-10-11 21:39
F1,2,175,5800,3,168,168.6,2929,2018-10-11 21:39,2018-10-11 22:24
F1,3,175,5900,4,168,168.5,2929,2018-10-11 22:24,2018-10-11 23:19
F1,3,175,5900,4,168,168.5,2929,2018-10-11 23:19,2018-10-12 0:14
F1,3,175,5900,4,168,168.5,2929,2018-10-12 0:14,2018-10-12 1:09
F1,3,175,5800,3,168,168.5,2929,2018-10-12 1:09,2018-10-12 1:54
F1,3,175,5800,3,168,168.5,2929,2018-10-12 1:54,2018-10-12 2:39
F1,3,175,5800,3,168,168.5,2929,2018-10-12 2:39,2018-10-12 3:24
F1,3,175,5300,4,168,168.5,2929,2018-10-12 3:24,2018-10-12 4:04
F1,3,175,5800,3,168,168.5,2929,2018-10-12 4:04,2018-10-12 4:49
F1,3,175,5800,3,168,168.5,2929,2018-10-12 4:49,2018-10-12 5:34
F1,1,155,7800,6,150,150.5,2931,2018-10-12 5:34,2018-10-12 7:34
F1,1,155,7800,6,150,150.5,2923,2018-10-12 7:34,2018-10-12 8:44
F1,1,155,7900,6,150,150.5,2923,2018-10-12 8:44,2018-10-12 9:54
F1,1,155,7900,4,150,150.5,2923,2018-10-12 9:54,2018-10-12 10:54
F1,1,155,7800,6,150,150.6,2931,2018-10-12 10:54,2018-10-12 12:54
F1,1,155,7900,4,150,150.6,2923,2018-10-12 12:54,2018-10-12 13:54
F1,1,155,7500,1,150,150.6,2923,2018-10-12 13:54,2018-10-12 14:04
F1,2,155,7900,5,150,150.6,2931,2018-10-12 14:04,2018-10-12 16:04
F1,2,155,7800,6,150,150.6,2931,2018-10-12 16:04,2018-10-12 18:04
F1,2,155,7500,4,148,148.5,2929,2018-10-12 18:04,2018-10-12 18:59
F1,2,155,7500,6,148,148.5,2931,2018-10-12 18:59,2018-10-12 20:59
F1,2,154,7600,3,148,148.5,2929,2018-10-12 20:59,2018-10-12 21:39
F1,2,154,7600,3,148,148.5,2929,2018-10-12 21:39,2018-10-12 22:19
F1,3,154,7700,3,148,148.5,2929,2018-10-12 22:19,2018-10-12 23:09
F1,3,154,7800,3,148,148.5,2929,2018-10-12 23:09,2018-10-13 0:04
F1,3,154,7500,3,148,148.5,2929,2018-10-13 0:04,2018-10-13 0:45
F1,3,154,7500,3,148,148.5,2929,2018-10-13 0:45,2018-10-13 1:26
F1,3,154,7500,3,148,148.5,2929,2018-10-13 1:26,2018-10-13 2:07
F1,3,154,7500,3,148,148.5,2929,2018-10-13 2:07,2018-10-13 2:47
F1,3,154,7700,3,148,148.5,2929,2018-10-13 2:47,2018-10-13 3:37
F1,3,154,7700,3,148,148.5,2929,2018-10-13 3:37,2018-10-13 4:27
F1,3,154,7800,3,148,148.5,2929,2018-10-13 4:27,2018-10-13 5:22
F1,3,154,7700,3,148,148.5,2929,2018-10-13 5:22,2018-10-13 6:12
F1,1,154,7700,3,148,148.5,2929,2018-10-13 6:12,2018-10-13 7:02
F1,1,154,7500,3,148,148.5,2929,2018-10-13 7:02,2018-10-13 7:42
F1,1,175,5600,3,168,168.5,2929,2018-10-13 7:42,2018-10-13 8:27
F1,1,175,5800,3,168,168.5,2929,2018-10-13 8:27,2018-10-13 9:12
F1,1,154,7500,3,148,148.5,2929,2018-10-13 9:12,2018-10-13 9:53
F1,1,154,7500,3,148,148.5,2929,2018-10-13 9:53,2018-10-13 10:33
F1,1,154,7500,3,148,148.5,2929,2018-10-13 10:33,2018-10-13 11:13
F1,1,154,7500,3,148,148.5,2929,2018-10-13 11:13,2018-10-13 11:54
F1,1,154,7700,3,148,148.5,2929,2018-10-13 11:54,2018-10-13 12:44
F1,1,154,7700,3,148,148.5,2929,2018-10-13 12:44,2018-10-13 13:34
F1,1,154,7500,3,148,148.5,2929,2018-10-13 13:34,2018-10-13 14:14
F1,1,154,7500,3,148,148.5,2929,2018-10-13 14:14,2018-10-13 14:55
F1,2,154,7500,3,148,148.5,2929,2018-10-13 14:55,2018-10-13 15:35
F1,2,154,7500,3,148,148.5,2929,2018-10-13 15:35,2018-10-13 16:16
F1,2,154,7500,3,148,148.5,2929,2018-10-13 16:16,2018-10-13 16:56
F1,2,154,7500,3,148,148.5,2929,2018-10-13 16:56,2018-10-13 17:36
F1,2,154,7500,3,148,148.5,2929,2018-10-13 17:36,2018-10-13 18:16
F1,2,154,7500,3,148,148.5,2929,2018-10-13 18:16,2018-10-13 18:57
F1,2,154,7500,3,148,148.5,2929,2018-10-13 18:57,2018-10-13 19:38
F1,2,154,7500,3,148,148.5,2929,2018-10-13 19:38,2018-10-13 20:18
F1,2,154,7500,3,148,148.5,2929,2018-10-13 20:18,2018-10-13 20:58
F1,2,154,7500,3,148,148.5,2929,2018-10-13 20:58,2018-10-13 21:39
F1,2,154,7500,3,148,148.5,2929,2018-10-13 21:39,2018-10-13 22:19
F1,2,154,7500,3,148,148.5,2929,2018-10-13 22:19,2018-10-13 22:59
F1,3,154,7500,3,148,148.5,2929,2018-10-13 22:59,2018-10-13 23:40
F1,3,154,7500,3,148,148.5,2929,2018-10-13 23:40,2018-10-14 0:21
F1,3,154,7500,3,148,148.5,2929,2018-10-14 0:21,2018-10-14 1:02
F1,3,154,7500,3,148,148.5,2929,2018-10-14 1:02,2018-10-14 1:43
F1,3,154,6400,3,148,148.5,2929,2018-10-14 1:43,2018-10-14 2:33
F1,3,154,6400,3,148,148.5,2929,2018-10-14 2:33,2018-10-14 3:25
F1,3,154,7500,3,148,148.5,2929,2018-10-14 3:25,2018-10-14 4:06
F1,3,154,7500,3,148,148.5,2929,2018-10-14 4:06,2018-10-14 4:47
F1,3,154,7500,3,148,148.5,2929,2018-10-14 4:47,2018-10-14 5:27
F1,3,154,7500,3,148,148.5,2929,2018-10-14 5:27,2018-10-14 6:07
F1,1,155,7500,6,148,148.5,2931,2018-10-14 6:07,2018-10-14 8:07
F1,1,154,7700,3,148,148.5,2929,2018-10-14 8:07,2018-10-14 8:57
F1,1,154,7700,3,148,148.5,2929,2018-10-14 8:57,2018-10-14 9:47
F1,1,156,6150,3,150,150.5,2929,2018-10-14 9:47,2018-10-14 10:37
F1,1,156,6150,3,150,150.5,2929,2018-10-14 10:37,2018-10-14 11:29
F1,1,156,6150,3,150,150.5,2929,2018-10-14 11:29,2018-10-14 12:20
F1,1,156,6150,3,150,150.5,2929,2018-10-14 12:20,2018-10-14 13:15
F1,1,156,6150,3,150,150.5,2929,2018-10-14 13:15,2018-10-14 14:05
F1,1,156,6150,3,150,150.5,2929,2018-10-14 14:05,2018-10-14 14:57
F1,2,156,6150,3,150,150.5,2929,2018-10-14 14:57,2018-10-14 15:50
F1,2,156,6150,3,150,150.4,2929,2018-10-14 15:50,2018-10-14 16:44
F1,2,156,6150,3,150,150.4,2929,2018-10-14 16:44,2018-10-14 17:36
F1,2,156,6150,3,150,150.4,2929,2018-10-14 17:36,2018-10-14 18:28
F1,2,156,6150,3,150,150.4,2929,2018-10-14 18:28,2018-10-14 19:20
F1,2,156,6150,3,150,150.4,2929,2018-10-14 19:20,2018-10-14 20:12
F1,2,156,6150,3,150,150.4,2929,2018-10-14 20:12,2018-10-14 21:04
F1,2,156,6150,3,150,150.4,2929,2018-10-14 21:04,2018-10-14 21:55
F1,2,156,6150,3,150,150.4,2929,2018-10-14 21:55,2018-10-14 22:48
F1,3,156,6150,3,150,150.4,2929,2018-10-14 22:48,2018-10-14 23:40
F1,3,156,6150,3,150,150.4,2929,2018-10-14 23:40,2018-10-15 0:34
F1,3,156,6150,3,150,150.4,2929,2018-10-15 0:34,2018-10-15 1:26
F1,3,156,6150,3,150,150.5,2929,2018-10-15 1:26,2018-10-15 2:21
F1,3,156,6150,3,150,150.5,2929,2018-10-15 2:21,2018-10-15 3:13
F1,3,156,6150,3,150,150.5,2929,2018-10-15 3:13,2018-10-15 4:04
F1,3,156,6150,3,150,150.5,2929,2018-10-15 4:04,2018-10-15 4:58
F1,3,156,6150,3,150,150.5,2929,2018-10-15 4:58,2018-10-15 5:50
F1,3,156,6150,3,150,150.5,2929,2018-10-15 5:50,2018-10-15 6:42
F1,1,156,6150,3,150,150.5,2929,2018-10-15 6:42,2018-10-15 7:35
F1,1,156,6150,3,150,150.5,2929,2018-10-15 7:35,2018-10-15 8:28
F1,1,156,6150,3,150,150.5,2929,2018-10-15 8:28,2018-10-15 9:19
F1,1,156,6150,3,150,150.5,2929,2018-10-15 9:19,2018-10-15 10:12
F1,1,156,6150,3,150,150.5,2929,2018-10-15 10:12,2018-10-15 11:06
F1,1,156,6150,3,150,150.5,2929,2018-10-15 11:06,2018-10-15 12:00
F1,1,156,6100,3,150,150.5,2929,2018-10-15 12:00,2018-10-15 12:51
F1,1,156,6100,3,150,150.5,2929,2018-10-15 12:51,2018-10-15 13:44
F1,1,156,6150,3,150,150.5,2929,2018-10-15 13:44,2018-10-15 14:36
F1,2,156,6150,3,150,150.5,2929,2018-10-15 14:36,2018-10-15 15:26
F1,2,156,6150,3,150,150.5,2929,2018-10-15 15:26,2018-10-15 16:16
F1,2,156,6150,3,150,150.5,2929,2018-10-15 16:16,2018-10-15 17:11
F1,2,156,6150,3,150,150.5,2929,2018-10-15 17:11,2018-10-15 18:06
F1,2,156,6150,3,150,150.4,2929,2018-10-15 18:06,2018-10-15 18:59
F1,2,156,6150,3,150,150.4,2929,2018-10-15 18:59,2018-10-15 19:53
F1,2,156,6150,3,150,150.4,2929,2018-10-15 19:53,2018-10-15 20:46
F1,2,156,6150,3,150,150.4,2929,2018-10-15 20:46,2018-10-15 21:40
F1,2,156,6150,3,150,150.4,2929,2018-10-15 21:40,2018-10-15 22:33
F1,3,156,6150,3,150,150.4,2929,2018-10-15 22:33,2018-10-15 23:24
F1,3,156,6150,3,150,150.4,2929,2018-10-15 23:24,2018-10-16 0:18
F1,3,156,6150,3,150,150.4,2929,2018-10-16 0:18,2018-10-16 1:09
F1,3,156,6150,3,150,150.4,2929,2018-10-16 1:09,2018-10-16 2:04
F1,3,156,6150,3,150,150.5,2929,2018-10-16 2:04,2018-10-16 2:59
F1,3,156,6050,3,150,150.5,2929,2018-10-16 2:59,2018-10-16 3:50
F1,3,156,6050,3,150,150.5,2929,2018-10-16 3:50,2018-10-16 4:43
F1,3,156,6050,3,150,150.5,2929,2018-10-16 4:43,2018-10-16 5:35
F1,3,156,6050,3,150,150.5,2929,2018-10-16 5:35,2018-10-16 6:30
F1,1,156,6050,3,150,150.5,2929,2018-10-16 6:30,2018-10-16 7:25
F1,1,156,6050,3,150,150.5,2929,2018-10-16 7:25,2018-10-16 8:16
F1,1,156,6050,3,150,150.5,2929,2018-10-16 8:16,2018-10-16 9:07
F1,1,156,6050,3,150,150.5,2929,2018-10-16 9:07,2018-10-16 9:57
F1,1,156,6050,3,150,150.5,2929,2018-10-16 9:57,2018-10-16 10:48
F1,1,156,6050,3,150,150.5,2929,2018-10-16 10:48,2018-10-16 11:41
F1,1,156,6050,3,150,150.5,2929,2018-10-16 11:41,2018-10-16 12:33
F1,1,156,6150,3,150,150.5,2929,2018-10-16 12:33,2018-10-16 13:24
F1,1,156,6150,3,150,150.5,2929,2018-10-16 13:24,2018-10-16 14:15
F1,2,156,6150,3,150,150.5,2929,2018-10-16 14:15,2018-10-16 15:09
F1,2,156,6150,3,150,150.5,2929,2018-10-16 15:09,2018-10-16 15:59
F1,2,156,6150,3,150,150.5,2929,2018-10-16 15:59,2018-10-16 16:49
F1,2,156,6150,3,150,150.5,2929,2018-10-16 16:49,2018-10-16 17:43
F1,2,156,6150,4,150,150.5,2929,2018-10-16 17:43,2018-10-16 18:38
F1,2,156,6150,4,150,150.5,2929,2018-10-16 18:38,2018-10-16 19:33
F1,2,154,7500,3,148,148.6,2929,2018-10-16 19:33,2018-10-16 20:13
F1,2,154,7500,3,148,148.5,2929,2018-10-16 20:13,2018-10-16 20:53
F1,2,154,7500,3,148,148.5,2929,2018-10-16 20:53,2018-10-16 21:33
F1,2,154,7500,3,148,148.5,2929,2018-10-16 21:33,2018-10-16 22:13
F1,2,154,7500,3,148,148.5,2929,2018-10-16 22:13,2018-10-16 22:53
F1,3,154,7500,3,148,148.5,2929,2018-10-16 22:53,2018-10-16 23:33
F1,3,154,7500,3,148,148.5,2929,2018-10-16 23:33,2018-10-17 0:14
F1,3,154,7500,3,148,148.5,2929,2018-10-17 0:14,2018-10-17 0:54
F1,3,154,7500,3,148,148.5,2929,2018-10-17 0:54,2018-10-17 1:34
F1,3,154,7500,3,148,148.5,2929,2018-10-17 1:34,2018-10-17 2:14
F1,3,154,7500,3,148,148.5,2929,2018-10-17 2:14,2018-10-17 2:54
F1,3,154,7500,3,148,148.5,2929,2018-10-17 2:54,2018-10-17 3:35
F1,3,154,7500,3,148,148.5,2929,2018-10-17 3:35,2018-10-17 4:16
F1,3,154,7500,3,148,148.5,2929,2018-10-17 4:16,2018-10-17 4:56
F1,3,154,7500,3,148,148.5,2929,2018-10-17 4:56,2018-10-17 5:37
F1,3,154,7500,3,148,148.5,2929,2018-10-17 5:37,2018-10-17 6:18
F1,3,154,7500,3,148,148.5,2929,2018-10-17 6:18,2018-10-17 6:58
F1,1,154,7500,3,148,148.5,2929,2018-10-17 6:58,2018-10-17 7:38
F1,1,154,7500,3,148,148.5,2929,2018-10-17 7:38,2018-10-17 8:19
F1,1,154,7500,3,148,148.5,2929,2018-10-17 8:19,2018-10-17 8:59
F1,1,154,7500,3,148,148.5,2929,2018-10-17 8:59,2018-10-17 9:39
F1,1,153,6400,4,148,148.5,2929,2018-10-17 9:39,2018-10-17 10:34
F1,1,153,6400,4,148,148.5,2929,2018-10-17 10:34,2018-10-17 11:29
F1,1,153,6400,5,148,148.5,2929,2018-10-17 11:29,2018-10-17 12:33
F1,1,153,6400,5,148,148.5,2929,2018-10-17 12:33,2018-10-17 13:28
F1,1,153,6400,5,148,148.5,2929,2018-10-17 13:28,2018-10-17 14:33
F1,2,153,6400,5,148,148.4,2929,2018-10-17 14:33,2018-10-17 15:36
F1,2,153,6400,5,148,148.4,2929,2018-10-17 15:36,2018-10-17 16:38
F1,2,153,6400,4,148,148.4,2929,2018-10-17 16:38,2018-10-17 17:33
F1,2,153,6400,4,148,148.4,2929,2018-10-17 17:33,2018-10-17 18:28
F1,2,153,6400,5,148,148.4,2929,2018-10-17 18:28,2018-10-17 19:30
F1,2,153,6400,4,148,148.4,2929,2018-10-17 19:30,2018-10-17 20:25
F1,2,153,6400,4,148,148.4,2929,2018-10-17 20:25,2018-10-17 21:20
F1,2,153,6400,5,148,148.4,2929,2018-10-17 21:20,2018-10-17 22:23
F1,3,153,6400,4,148,148.4,2929,2018-10-17 22:23,2018-10-17 23:18
F1,3,153,6400,4,148,148.4,2929,2018-10-17 23:18,2018-10-18 0:13
F1,3,153,6400,4,148,148.4,2929,2018-10-18 0:13,2018-10-18 1:08
F1,3,153,6400,7,148,148.4,2931,2018-10-18 1:08,2018-10-18 3:08
F1,3,153,6400,4,148,148.4,2929,2018-10-18 3:08,2018-10-18 4:03
F1,3,153,6400,5,148,148.4,2929,2018-10-18 4:03,2018-10-18 4:58
F1,3,153,6400,5,148,148.4,2929,2018-10-18 4:58,2018-10-18 5:54
F1,3,153,6400,5,148,148.4,2929,2018-10-18 5:54,2018-10-18 6:50
F1,1,153,6400,5,148,148.4,2929,2018-10-18 6:50,2018-10-18 7:48
F1,1,153,6200,5,148,148.4,2929,2018-10-18 7:48,2018-10-18 8:43
F1,1,153,6400,4,148,148.4,2929,2018-10-18 8:43,2018-10-18 9:38
F1,1,153,6300,4,148,148.4,2929,2018-10-18 9:38,2018-10-18 10:33
F1,1,153,6400,4,148,148.3,2929,2018-10-18 10:33,2018-10-18 11:28
F1,1,153,6200,5,148,148.3,2929,2018-10-18 11:28,2018-10-18 12:23
F1,1,153,6400,5,148,148.4,2929,2018-10-18 12:23,2018-10-18 13:19
F1,1,153,6400,5,148,148.4,2929,2018-10-18 13:19,2018-10-18 14:24
F1,2,153,6400,5,148,148.4,2929,2018-10-18 14:24,2018-10-18 15:25
F1,2,153,6400,5,148,148.3,2929,2018-10-18 15:25,2018-10-18 16:20
F1,2,153,6400,4,148,148.4,2929,2018-10-18 16:20,2018-10-18 17:15
F1,2,153,6400,1,148,148.3,3021,2018-10-18 17:15,2018-10-18 17:25
F1,2,153,6400,1,148,148.3,3021,2018-10-18 17:25,2018-10-18 17:35
F1,2,153,6400,1,148,148.3,3021,2018-10-18 17:35,2018-10-18 17:45
F1,2,153,6400,1,148,148.3,3021,2018-10-18 17:45,2018-10-18 17:55
F1,2,153,6400,1,148,148.3,3021,2018-10-18 17:55,2018-10-18 18:05
F1,2,153,6400,1,148,148.3,3021,2018-10-18 18:05,2018-10-18 18:15
F1,2,153,6400,4,148,148.3,2929,2018-10-18 18:15,2018-10-18 19:10
F1,2,153,6400,4,148,148.3,2929,2018-10-18 19:10,2018-10-18 20:05
F1,2,153,6400,4,148,148.3,2929,2018-10-18 20:05,2018-10-18 21:00
F1,2,153,6400,5,148,148.3,2929,2018-10-18 21:00,2018-10-18 22:04
F1,3,153,6400,5,148,148.3,2929,2018-10-18 22:04,2018-10-18 23:04
F1,3,153,6400,2,148,148.3,3021,2018-10-18 23:04,2018-10-18 23:24
F1,3,153,6400,1,148,148.3,3021,2018-10-18 23:24,2018-10-18 23:34
F1,3,153,6400,1,148,148.3,3021,2018-10-18 23:34,2018-10-18 23:44
F1,3,153,6300,5,148,148.4,2929,2018-10-18 23:44,2018-10-19 0:48
F1,3,153,6400,5,148,148.4,2929,2018-10-19 0:48,2018-10-19 1:44
F1,3,153,6400,5,148,148.4,2929,2018-10-19 1:44,2018-10-19 2:40
F1,3,153,6400,4,148,148.4,2929,2018-10-19 2:40,2018-10-19 3:35
F1,3,153,6400,5,148,148.4,2929,2018-10-19 3:35,2018-10-19 4:33
F1,3,153,6300,4,148,148.4,2929,2018-10-19 4:33,2018-10-19 5:28
F1,3,153,6400,4,148,148.4,2929,2018-10-19 5:28,2018-10-19 6:23
F1,1,153,6400,4,148,148.4,2929,2018-10-19 6:23,2018-10-19 7:18
F1,1,153,6400,5,148,148.4,2929,2018-10-19 7:18,2018-10-19 8:18
F1,1,153,6400,4,148,148.4,2929,2018-10-19 8:18,2018-10-19 9:13
F1,1,153,6400,5,148,148.4,2929,2018-10-19 9:13,2018-10-19 10:12
F1,1,153,6400,5,148,148.4,2929,2018-10-19 10:12,2018-10-19 11:07
F1,1,153,6400,5,148,148.4,2929,2018-10-19 11:07,2018-10-19 12:03
F1,1,153,6400,5,148,148.4,2929,2018-10-19 12:03,2018-10-19 13:00
F1,1,153,6300,4,148,148.3,2929,2018-10-19 13:00,2018-10-19 13:55
F1,1,153,6400,4,148,148.3,2929,2018-10-19 13:55,2018-10-19 14:50
F1,2,153,6400,4,148,148.3,2929,2018-10-19 14:50,2018-10-19 15:45
F1,2,153,6400,4,148,148.5,2929,2018-10-19 15:45,2018-10-19 16:40
F1,2,153,6400,4,148,148.3,2929,2018-10-19 16:40,2018-10-19 17:35
F1,2,153,6400,4,148,148.3,2929,2018-10-19 17:35,2018-10-19 18:30
F1,2,153,6400,4,148,148.3,2929,2018-10-19 18:30,2018-10-19 19:25
F1,2,153,6400,5,148,148.3,2929,2018-10-19 19:25,2018-10-19 20:22
F1,2,153,6400,5,148,148.4,2929,2018-10-19 20:22,2018-10-19 21:23
F1,2,153,6400,4,148,148.4,2929,2018-10-19 21:23,2018-10-19 22:18
F1,3,153,6400,4,148,148.4,2929,2018-10-19 22:18,2018-10-19 23:13
F1,3,153,6300,5,148,148.4,2929,2018-10-19 23:13,2018-10-20 0:16
F1,3,153,6400,3,148,148.4,2929,2018-10-20 0:16,2018-10-20 1:11
F1,3,153,6400,5,148,148.4,2929,2018-10-20 1:11,2018-10-20 2:15
F1,3,153,6400,1,148,148.4,3021,2018-10-20 2:15,2018-10-20 2:25
F1,3,153,6400,1,148,148.4,3021,2018-10-20 2:25,2018-10-20 2:35
F1,3,153,6400,1,148,148.4,3021,2018-10-20 2:35,2018-10-20 2:45
F1,3,153,6200,1,148,148.4,3021,2018-10-20 2:45,2018-10-20 2:55
F1,3,153,6400,1,148,148.4,3021,2018-10-20 2:55,2018-10-20 3:05
F1,3,153,6200,1,148,148.4,3021,2018-10-20 3:05,2018-10-20 3:15
F1,3,154,7700,3,149,149.3,2929,2018-10-20 3:15,2018-10-20 4:05
F1,3,154,7700,3,149,149.4,2929,2018-10-20 4:05,2018-10-20 4:55
